date,value
1-7-,"5,976"
1-8-,"4,671"
1-9-,"5,075"
1-10-,"4,340"
1-11-,"2,550"
1-12-,"2,590"
1-13-,"4,340"
1-14-,"5,642"
1-15-,"5,208"
1-16-,"5,504"
1-17-,"3,813"
1-18-,"2,640"
1-19-,"4,836"
1-20-,"7,011"
1-21-,"5,336"
1-22-,"5,640"
1-23-,"3,600"
1-24-,"2,914"
1-25-,"6,642"
1-26-,"7,353"
1-27-,"5,160"
1-28-,"6,468"
1-29-,"4,935"
1-30-,"2,838"
1-31-,"7,560"
2-1-,"11,515"
2-2-,"9,282"
2-3-,"8,096"
2-4-,"6,815"
2-5-,"4,935"
2-6-,"10,944"
2-7-,"11,184"
2-8-,"9,384"
2-9-,"8,037"
2-10-,"6,440"
2-11-,"7,050"
2-12-,"10,370"
2-13-,"10,472"
2-14-,"11,648"
2-15-,"7,876"
2-16-,"6,384"
2-17-,"7,600"
2-18-,"7,040"
2-19-,"7,626"
2-20-,"9,180"
2-21-,"6,624"
2-22-,"5,332"
2-23-,"6,784"
2-24-,"7,560"
2-25-,"8,037"
2-26-,"9,650"
2-27-,"5,311"
2-28-,"5,117"
3-1-,"5,136"
3-2-,"6,360"
3-3-,"9,212"
3-4-,"10,452"
3-5-,"6,160"
3-6-,"5,676"
3-7-,"5,474"
3-8-,"8,262"
3-9-,"10,152"
3-10-,"10,450"
3-11-,"7,802"
3-12-,"6,640"
3-13-,"6,664"
3-14-,"9,520"
3-15-,"2,980"
3-16-,"4,495"
3-17-,"3,328"
3-18-,"2,496"
3-14-2021,"3,690"
3-15-2021,"4,080"
3-16-2021,"3,636"
3-17-2021,"5,037"
3-18-2021,"3,220"
3-19-2021,"3,584"
3-20-2021,"2,726"
3-21-2021,"4,004"
3-22-2021,"4,420"
3-23-2021,"6,045"
3-24-2021,"3,652"
3-25-2021,"3,100"
3-26-2021,"2,376"
3-27-2021,"3,625"
3-28-2021,"2,639"
3-29-2021,"3,451"
3-30-2021,"2,550"
3-31-2021,"2,560"
4-1-2021,"2,100"
4-2-2021,"3,528"
4-3-2021,"2,964"
4-4-2021,"4,800"
4-5-2021,"2,856"
4-6-2021,"3,580"
4-7-2021,"4,356"
4-8-2021,"8,401"
4-9-2021,"7,168"
4-10-2021,"7,680"
4-11-2021,"5,252"
4-12-2021,"5,742"
4-13-2021,"4,500"
4-14-2021,"11,322"
4-15-2021,"7,888"
4-16-2021,"7,920"
4-17-2021,"9,660"
4-18-2021,"6,272"
4-19-2021,"6,006"
4-20-2021,"10,336"
4-21-2021,"6,757"
4-22-2021,"11,924"
4-23-2021,"12,246"
4-24-2021,"5,184"
4-25-2021,"5,005"
4-26-2021,"9,280"
4-27-2021,"8,360"
4-28-2021,"7,029"
4-29-2021,"8,120"
4-30-2021,"5,440"
5-1-2021,"4,680"
5-2-2021,"6,570"
5-3-2021,"5,628"
5-4-2021,"4,450"
5-5-2021,"4,401"
5-6-2021,"3,930"
5-7-2021,"3,052"
5-8-2021,"5,191"
5-9-2021,"4,872"
5-10-2021,"4,683"
5-11-2021,"7,548"
5-12-2021,"5,966"
5-13-2021,"6,020"
5-14-2021,"8,686"
5-15-2021,"9,672"
5-16-2021,"9,768"
5-17-2021,"9,240"
5-18-2021,"7,744"
5-19-2021,"6,080"
5-20-2021,"11,025"
5-21-2021,"3,780"
5-22-2021,"1,610"
5-23-2021,"1,406"
5-24-2021,506
8-5-2021,"3,534"
8-6-2021,"3,648"
8-7-2021,"3,296"
8-8-2021,"4,992"
8-9-2021,"3,536"
8-10-2021,"2,712"
8-11-2021,"2,465"
8-12-2021,"3,888"
8-13-2021,"4,462"
8-14-2021,"6,208"
8-15-2021,"2,880"
8-16-2021,"2,668"
8-17-2021,"2,464"
8-18-2021,"3,120"
8-19-2021,"3,225"
8-20-2021,"3,232"
8-21-2021,"1,672"
8-22-2021,"1,740"
8-23-2021,"1,672"
8-24-2021,"2,310"
8-25-2021,"1,568"
8-26-2021,"3,488"
8-27-2021,"2,090"
8-28-2021,"4,290"
8-29-2021,"5,148"
8-30-2021,"9,468"
8-31-2021,"6,750"
9-1-2021,"8,155"
9-2-2021,"7,980"
9-3-2021,"6,510"
9-4-2021,"6,270"
9-5-2021,"10,080"
9-6-2021,"7,936"
9-7-2021,"9,768"
9-8-2021,"9,982"
9-9-2021,"7,056"
9-10-2021,"6,265"
9-11-2021,"13,160"
9-12-2021,"6,291"
9-13-2021,"9,087"
9-14-2021,"10,008"
9-15-2021,"5,180"
9-16-2021,"5,880"
9-17-2021,"7,917"
9-18-2021,"7,828"
9-19-2021,"6,228"
9-20-2021,"10,011"
9-21-2021,"4,620"
9-22-2021,"4,060"
9-23-2021,"4,940"
9-24-2021,"3,680"
9-25-2021,"3,979"
9-26-2021,"3,984"
9-27-2021,"2,548"
9-28-2021,"2,310"
9-29-2021,"3,822"
9-30-2021,"2,632"
10-1-2021,"2,800"
10-2-2021,"6,468"
10-3-2021,"4,860"
10-4-2021,"5,513"
10-5-2021,"8,460"
10-6-2021,"11,040"
10-7-2021,"9,920"
10-8-2021,"10,199"
10-9-2021,"10,036"
10-10-2021,"6,200"
10-11-2021,"12,600"
10-12-2021,"3,780"
10-13-2021,"2,640"
10-14-2021,"1,909"
10-15-2021,750
2-17-2021,"3,384"
2-17-2021,"2,728"
2-17-2021,"4,092"
3-16-2021,"5,985"
3-16-2021,"5,456"
3-16-2021,"7,003"
3-16-2021,"4,788"
3-16-2021,"2,640"
3-16-2021,"6,288"
4-17-2021,"8,037"
4-17-2021,"5,355"
4-17-2021,"6,468"
4-17-2021,"3,690"
4-17-2021,"2,820"
4-17-2021,"6,441"
5-18-2021,"8,844"
5-18-2021,"6,072"
5-18-2021,"6,072"
5-18-2021,"4,173"
5-18-2021,"2,856"
5-18-2021,"8,304"
6-17-2021,"13,600"
6-17-2021,"11,872"
6-17-2021,"14,280"
6-17-2021,"12,936"
6-17-2021,"10,863"
6-17-2021,"18,352"
7-16-2021,"20,196"
7-16-2021,"19,462"
7-16-2021,"17,136"
7-16-2021,"10,974"
7-16-2021,"14,144"
7-16-2021,"14,625"
8-17-2021,"17,340"
8-17-2021,"16,320"
8-17-2021,"14,322"
8-17-2021,"9,408"
8-17-2021,"10,458"
8-17-2021,"5,760"
9-18-2021,"6,820"
9-18-2021,"6,750"
9-18-2021,"3,744"
9-18-2021,"3,432"
9-18-2021,"5,076"
9-18-2021,"4,158"
10-17-2021,"5,460"
10-17-2021,"8,170"
10-17-2021,"5,504"
10-17-2021,"4,800"
10-17-2021,"5,452"
10-17-2021,"7,420"
11-17-2021,"7,708"
11-17-2021,"10,626"
11-17-2021,"7,612"
11-17-2021,"7,990"
11-17-2021,"8,526"
11-17-2021,"13,068"
12-16-2021,"16,240"
12-16-2021,"14,080"
12-16-2021,"13,056"
12-16-2021,"11,832"
12-16-2021,"11,456"
12-16-2021,"12,800"
1-12-2021,"8,160"
1-12-2021,"7,956"
1-12-2021,"5,252"
1-12-2021,"5,100"
1-12-2021,"6,948"
1-12-2021,"7,735"
2-10-2021,"10,368"
2-10-2021,"5,115"
2-10-2021,"4,692"
2-24-2021,"1,792"
2-24-2021,"1,131"
2-24-2021,"3,210"
3-23-2021,"4,860"
3-23-2021,"3,430"
3-23-2021,"4,816"
3-23-2021,"2,964"
3-23-2021,"1,419"
3-23-2021,"3,570"
4-24-2021,"5,586"
4-24-2021,"3,740"
4-24-2021,"4,674"
4-24-2021,"2,176"
4-24-2021,"1,600"
4-24-2021,"4,230"
5-25-2021,"6,825"
5-25-2021,"4,200"
5-25-2021,"4,033"
5-25-2021,"2,805"
5-25-2021,"1,836"
5-25-2021,"7,392"
6-24-2021,"8,621"
6-24-2021,"9,945"
6-24-2021,"12,064"
6-24-2021,"11,224"
6-24-2021,"8,704"
6-24-2021,"18,942"
7-23-2021,"16,320"
7-23-2021,"13,440"
7-23-2021,"12,896"
7-23-2021,"12,155"
7-23-2021,"15,120"
7-23-2021,"15,252"
8-24-2021,"18,224"
8-24-2021,"12,720"
8-24-2021,"11,395"
8-24-2021,"7,072"
8-24-2021,"6,732"
8-24-2021,"4,400"
9-25-2021,"5,215"
9-25-2021,"6,579"
9-25-2021,"2,652"
9-25-2021,"2,590"
9-25-2021,"2,886"
9-25-2021,"2,739"
10-24-2021,"3,332"
10-24-2021,"6,747"
10-24-2021,"4,641"
10-24-2021,"3,131"
10-24-2021,"4,410"
10-24-2021,"4,360"
11-24-2021,"5,882"
11-24-2021,"7,514"
11-24-2021,"4,719"
11-24-2021,"5,184"
11-24-2021,"7,616"
11-24-2021,"10,560"
12-23-2021,"12,152"
12-23-2021,"12,150"
12-23-2021,"8,745"
12-23-2021,"8,976"
12-23-2021,"9,263"
12-23-2021,"12,350"
1-19-2021,"5,359"
1-19-2021,"5,236"
1-19-2021,"3,168"
1-19-2021,"2,856"
1-19-2021,"4,200"
1-19-2021,"4,825"
2-17-2021,"6,656"
2-17-2021,"4,131"
2-17-2021,"2,890"
2-11-2021,"1,488"
2-11-2021,"3,360"
2-11-2021,"2,682"
3-10-2021,"4,560"
3-10-2021,"2,310"
3-10-2021,"2,240"
3-10-2021,"1,500"
3-10-2021,"2,520"
3-10-2021,"2,940"
4-11-2021,"3,880"
4-11-2021,"2,220"
4-11-2021,"1,070"
4-11-2021,"1,050"
4-11-2021,"2,112"
4-11-2021,"2,720"
5-12-2021,"6,156"
5-12-2021,"2,816"
5-12-2021,"2,071"
5-12-2021,"1,786"
5-12-2021,"2,610"
5-12-2021,"4,096"
6-11-2021,"4,368"
6-11-2021,"2,376"
6-11-2021,"1,664"
6-11-2021,"1,716"
6-11-2021,"3,168"
6-11-2021,"6,080"
7-10-2021,"6,944"
7-10-2021,"3,640"
7-10-2021,"2,983"
7-10-2021,"2,048"
7-10-2021,"3,920"
7-10-2021,"6,528"
8-11-2021,"6,696"
8-11-2021,"5,012"
8-11-2021,"3,634"
8-11-2021,"1,736"
8-11-2021,"2,507"
8-11-2021,"4,968"
9-12-2021,"5,244"
9-12-2021,"3,002"
9-12-2021,735
9-12-2021,777
9-12-2021,"1,824"
9-12-2021,"2,376"
10-11-2021,"4,824"
10-11-2021,"1,848"
10-11-2021,"1,170"
10-11-2021,"1,222"
10-11-2021,"1,700"
10-11-2021,"3,500"
11-11-2021,"3,630"
11-11-2021,"1,904"
11-11-2021,"1,498"
11-11-2021,"1,860"
11-11-2021,"3,444"
11-11-2021,"5,530"
12-10-2021,"6,699"
12-10-2021,"3,740"
12-10-2021,"3,060"
12-10-2021,"2,992"
12-10-2021,"3,348"
12-10-2021,"4,930"
1-24-2021,"2,616"
1-24-2021,"3,567"
1-24-2021,"3,255"
1-24-2021,"2,040"
1-24-2021,"1,855"
1-24-2021,"3,696"
2-24-2021,"3,366"
2-24-2021,"3,567"
2-24-2021,"3,444"
2-24-2021,"1,856"
2-24-2021,"1,376"
2-24-2021,"2,744"
3-23-2021,"4,004"
3-23-2021,"3,920"
3-23-2021,"4,592"
3-23-2021,"2,925"
3-23-2021,"1,290"
3-23-2021,"3,600"
4-24-2021,"7,304"
4-24-2021,"3,432"
4-24-2021,"5,358"
4-24-2021,"2,380"
4-24-2021,"1,404"
4-24-2021,"4,410"
5-25-2021,"6,045"
5-25-2021,"3,924"
5-25-2021,"4,641"
5-25-2021,"3,102"
5-25-2021,"1,914"
5-25-2021,"7,958"
6-24-2021,"10,320"
6-24-2021,"9,494"
6-24-2021,"11,024"
6-24-2021,"11,098"
6-24-2021,"9,380"
6-24-2021,"17,094"
7-23-2021,"17,880"
7-23-2021,"14,322"
7-23-2021,"14,586"
7-23-2021,"10,431"
7-23-2021,"13,464"
7-23-2021,"15,912"
8-24-2021,"17,664"
8-24-2021,"15,872"
8-24-2021,"10,750"
8-24-2021,"6,400"
8-24-2021,"7,208"
8-24-2021,"4,664"
9-25-2021,"5,066"
9-25-2021,"6,794"
9-25-2021,"3,237"
9-25-2021,"2,356"
9-25-2021,"3,696"
9-25-2021,"3,060"
10-24-2021,"3,451"
10-24-2021,"6,623"
10-24-2021,"4,033"
10-24-2021,"3,876"
10-24-2021,"3,720"
10-24-2021,"5,043"
11-24-2021,"6,460"
11-24-2021,"7,474"
11-24-2021,"4,864"
11-24-2021,"5,811"
11-24-2021,"7,250"
11-24-2021,"8,745"
12-23-2021,"11,475"
12-23-2021,"13,048"
12-23-2021,"9,264"
12-23-2021,"8,745"
12-23-2021,"8,478"
12-23-2021,"11,055"
1-17-2021,"3,360"
1-17-2021,"3,844"
1-17-2021,"4,224"
1-17-2021,"2,652"
1-17-2021,"2,244"
1-17-2021,"4,760"
2-17-2021,"4,200"
2-17-2021,"3,844"
2-17-2021,"4,488"
2-17-2021,"2,475"
2-17-2021,"1,749"
2-17-2021,"4,192"
3-16-2021,"5,191"
3-16-2021,"4,560"
3-16-2021,"4,680"
3-16-2021,"4,128"
3-16-2021,"2,000"
3-16-2021,"3,161"
4-17-2021,"6,384"
4-17-2021,"3,852"
4-17-2021,"4,800"
4-17-2021,"2,457"
4-17-2021,"1,904"
4-17-2021,"4,797"
5-18-2021,"5,632"
5-18-2021,"5,120"
5-18-2021,"5,032"
5-18-2021,"3,333"
5-18-2021,"2,464"
5-18-2021,"8,188"
6-17-2021,"12,032"
6-17-2021,"12,320"
6-17-2021,"11,550"
6-17-2021,"10,856"
6-17-2021,"10,710"
6-17-2021,"19,840"
7-16-2021,"18,972"
7-16-2021,"16,616"
7-16-2021,"14,490"
7-16-2021,"12,276"
7-16-2021,"16,133"
7-16-2021,"16,848"
8-17-2021,"18,615"
8-17-2021,"14,592"
8-17-2021,"10,850"
8-17-2021,"7,865"
8-17-2021,"7,144"
8-17-2021,"4,692"
9-18-2021,"5,775"
9-18-2021,"7,000"
9-18-2021,"2,880"
9-18-2021,"2,720"
9-18-2021,"3,403"
9-18-2021,"2,700"
10-17-2021,"3,100"
10-17-2021,"6,256"
10-17-2021,"4,224"
10-17-2021,"3,720"
10-17-2021,"4,368"
10-17-2021,"6,160"
11-17-2021,"6,132"
11-17-2021,"7,840"
11-17-2021,"4,740"
11-17-2021,"6,200"
11-17-2021,"7,791"
11-17-2021,"11,520"
12-16-2021,"12,512"
12-16-2021,"12,896"
12-16-2021,"10,176"
12-16-2021,"10,176"
12-16-2021,"9,240"
12-16-2021,"11,446"
1-5-2021,"3,122"
1-5-2021,"4,180"
1-5-2021,"3,402"
1-5-2021,"4,316"
1-5-2021,"3,108"
1-5-2021,"3,381"
2-4-2021,"3,600"
2-4-2021,"5,040"
2-4-2021,"3,584"
2-4-2021,"3,132"
2-4-2021,"2,728"
2-4-2021,"3,510"
3-6-2021,"4,200"
3-6-2021,"5,076"
3-6-2021,"2,700"
3-6-2021,"2,912"
3-6-2021,"2,816"
3-6-2021,"3,100"
4-5-2021,"3,225"
4-5-2021,"4,515"
4-5-2021,"3,078"
4-5-2021,"2,320"
4-5-2021,"2,457"
4-5-2021,"4,048"
5-5-2021,"2,940"
5-5-2021,"5,434"
5-5-2021,"3,312"
5-5-2021,"3,720"
5-5-2021,"4,080"
5-5-2021,"7,920"
6-4-2021,"7,223"
6-4-2021,"9,205"
6-4-2021,"6,324"
6-4-2021,"6,171"
6-4-2021,"6,794"
6-4-2021,"9,672"
7-6-2021,"9,240"
7-6-2021,"10,840"
7-6-2021,"9,452"
7-6-2021,"6,004"
7-6-2021,"7,439"
7-6-2021,"13,464"
8-8-2021,"8,854"
8-8-2021,"9,435"
8-8-2021,"11,895"
8-8-2021,"5,346"
8-8-2021,"6,474"
8-8-2021,"10,516"
9-5-2021,"9,430"
9-5-2021,"8,322"
9-5-2021,"8,729"
9-5-2021,"5,440"
9-5-2021,"5,880"
9-5-2021,"7,200"
10-4-2021,"6,030"
10-4-2021,"5,130"
10-4-2021,"5,549"
10-4-2021,"4,060"
10-4-2021,"3,075"
10-4-2021,"6,086"
11-5-2021,"5,481"
11-5-2021,"6,244"
11-5-2021,"8,820"
11-5-2021,"6,794"
11-5-2021,"6,109"
11-5-2021,"9,894"
12-4-2021,"9,600"
12-4-2021,"9,840"
12-4-2021,"10,481"
12-4-2021,"8,096"
12-4-2021,"6,321"
12-4-2021,"10,904"
1-23-2021,"3,128"
1-23-2021,"4,200"
1-23-2021,"4,495"
1-23-2021,"2,640"
1-23-2021,"2,380"
1-23-2021,"3,780"
2-23-2021,"3,402"
2-23-2021,"3,584"
2-23-2021,"3,472"
2-23-2021,"1,768"
2-23-2021,"1,836"
2-23-2021,"3,596"
3-22-2021,"4,640"
3-22-2021,"4,408"
3-22-2021,"4,403"
3-22-2021,"2,584"
3-22-2021,"1,599"
3-22-2021,"3,959"
4-23-2021,"7,000"
4-23-2021,"3,330"
4-23-2021,"5,166"
4-23-2021,"3,120"
4-23-2021,"2,021"
4-23-2021,"5,439"
5-24-2021,"6,992"
5-24-2021,"4,176"
5-24-2021,"5,412"
5-24-2021,"3,627"
5-24-2021,"2,418"
5-24-2021,"6,572"
6-23-2021,"7,178"
6-23-2021,"5,148"
6-23-2021,"6,027"
6-23-2021,"3,990"
6-23-2021,"3,096"
6-23-2021,"7,268"
7-22-2021,"8,640"
7-22-2021,"6,520"
7-22-2021,"6,123"
7-22-2021,"4,068"
7-22-2021,"5,800"
7-22-2021,"6,670"
8-23-2021,"7,954"
8-23-2021,"8,740"
8-23-2021,"5,661"
8-23-2021,"5,160"
8-23-2021,"6,120"
8-23-2021,"6,288"
9-24-2021,"6,440"
9-24-2021,"6,834"
9-24-2021,"4,930"
9-24-2021,"4,092"
9-24-2021,"5,248"
9-24-2021,"5,676"
10-23-2021,"6,120"
10-23-2021,"5,775"
10-23-2021,"3,441"
10-23-2021,"3,264"
10-23-2021,"3,872"
10-23-2021,"5,029"
11-23-2021,"4,650"
11-23-2021,"6,194"
11-23-2021,"4,092"
11-23-2021,"3,828"
11-23-2021,"4,356"
11-23-2021,"5,460"
12-22-2021,"6,790"
12-22-2021,"7,029"
12-22-2021,"4,760"
12-22-2021,"4,096"
12-22-2021,"4,578"
12-22-2021,"5,805"
1-26-2021,"4,104"
1-26-2021,"4,410"
1-26-2021,"5,024"
1-26-2021,"3,030"
1-26-2021,"3,102"
1-26-2021,"5,976"
2-26-2021,"4,671"
2-26-2021,"4,896"
2-26-2021,"4,620"
2-26-2021,"2,639"
2-26-2021,"2,108"
2-26-2021,"4,900"
3-25-2021,"5,610"
3-25-2021,"4,896"
3-25-2021,"5,456"
3-25-2021,"3,256"
3-25-2021,"2,173"
3-25-2021,"5,764"
4-26-2021,"6,765"
4-26-2021,"4,687"
4-26-2021,"6,160"
4-26-2021,"3,552"
4-26-2021,"2,760"
4-26-2021,"6,496"
5-27-2021,"7,912"
5-27-2021,"6,256"
5-27-2021,"6,210"
5-27-2021,"4,687"
5-27-2021,"3,510"
5-27-2021,"7,392"
6-26-2021,"8,288"
6-26-2021,"8,789"
6-26-2021,"7,913"
6-26-2021,"4,736"
6-26-2021,"4,092"
6-26-2021,"9,600"
7-25-2021,"10,168"
7-25-2021,"9,450"
7-25-2021,"6,669"
7-25-2021,"5,811"
7-25-2021,"6,400"
7-25-2021,"7,840"
8-26-2021,"8,960"
8-26-2021,"9,152"
8-26-2021,"7,498"
8-26-2021,"6,992"
8-26-2021,"7,776"
8-26-2021,"7,650"
9-27-2021,"7,622"
9-27-2021,"7,332"
9-27-2021,"5,733"
9-27-2021,"5,365"
9-27-2021,"5,800"
9-27-2021,"7,536"
10-26-2021,"5,985"
10-26-2021,"6,916"
10-26-2021,"4,080"
10-26-2021,"3,920"
10-26-2021,"4,674"
10-26-2021,"7,467"
11-26-2021,"8,272"
11-26-2021,"7,920"
11-26-2021,"6,854"
11-26-2021,"5,440"
11-26-2021,"7,074"
11-26-2021,"9,520"
12-25-2021,"10,472"
12-25-2021,"10,199"
12-25-2021,"6,600"
12-25-2021,"7,200"
12-25-2021,"7,040"
12-25-2021,"9,688"
1-13-2021,"3,576"
1-13-2021,"3,780"
1-13-2021,"4,480"
1-13-2021,"2,772"
1-13-2021,"2,625"
1-13-2021,"3,920"
2-13-2021,"3,450"
2-13-2021,"3,348"
2-13-2021,"3,360"
2-13-2021,"2,400"
2-13-2021,"2,040"
2-13-2021,"3,668"
3-12-2021,"4,890"
3-12-2021,"4,181"
3-12-2021,"4,836"
3-12-2021,"2,964"
3-12-2021,"1,845"
3-12-2021,"4,480"
4-13-2021,"6,623"
4-13-2021,"4,440"
4-13-2021,"4,068"
4-13-2021,"3,840"
4-13-2021,"2,128"
4-13-2021,"6,272"
5-14-2021,"6,919"
5-14-2021,"4,896"
5-14-2021,"5,800"
5-14-2021,"3,876"
5-14-2021,"2,886"
5-14-2021,"6,572"
6-13-2021,"7,105"
6-13-2021,"6,683"
6-13-2021,"6,162"
6-13-2021,"4,356"
6-13-2021,"3,948"
6-13-2021,"10,070"
7-12-2021,"8,066"
7-12-2021,"6,401"
7-12-2021,"7,544"
7-12-2021,"4,992"
7-12-2021,"6,318"
7-12-2021,"8,007"
8-13-2021,"8,151"
8-13-2021,"8,800"
8-13-2021,"6,300"
8-13-2021,"6,258"
8-13-2021,"7,140"
8-13-2021,"6,400"
9-14-2021,"6,324"
9-14-2021,"7,524"
9-14-2021,"4,320"
9-14-2021,"4,200"
9-14-2021,"4,752"
9-14-2021,"6,210"
10-13-2021,"5,882"
10-13-2021,"5,882"
10-13-2021,"3,936"
10-13-2021,"3,648"
10-13-2021,"4,182"
10-13-2021,"5,014"
11-13-2021,"6,228"
11-13-2021,"7,360"
11-13-2021,"5,655"
11-13-2021,"5,180"
11-13-2021,"5,593"
11-13-2021,"7,222"
12-12-2021,"8,778"
12-12-2021,"8,697"
12-12-2021,"5,292"
12-12-2021,"5,720"
12-12-2021,"5,280"
12-12-2021,"7,520"
1-9-2021,"9,074"
1-9-2021,"7,680"
1-9-2021,"6,336"
1-9-2021,"5,225"
1-9-2021,"8,645"
1-9-2021,"8,430"
2-7-2021,"11,656"
2-7-2021,"6,669"
2-7-2021,"5,208"
2-18-2021,"1,862"
2-18-2021,"3,536"
2-18-2021,"3,200"
3-16-2021,"4,460"
3-16-2021,"2,560"
3-16-2021,"1,496"
3-16-2021,"1,275"
3-16-2021,"2,600"
3-16-2021,"2,312"
4-17-2021,"4,237"
4-17-2021,"2,320"
4-17-2021,"1,364"
4-17-2021,"1,536"
4-17-2021,"2,940"
4-17-2021,"3,234"
5-16-2021,"6,426"
5-16-2021,"3,920"
5-16-2021,"3,536"
5-16-2021,"2,784"
5-16-2021,"4,488"
5-16-2021,"5,250"
6-18-2021,"8,153"
6-18-2021,"4,350"
6-18-2021,"5,181"
6-18-2021,"5,066"
6-18-2021,"6,345"
6-18-2021,"11,169"
7-16-2021,"13,583"
7-16-2021,"8,064"
7-16-2021,"6,216"
7-16-2021,"4,719"
7-16-2021,"6,900"
7-16-2021,"10,241"
8-17-2021,"10,496"
8-17-2021,"8,712"
8-17-2021,"6,623"
8-17-2021,"4,704"
8-17-2021,"5,530"
8-17-2021,"8,652"
9-16-2021,"9,280"
9-16-2021,"5,214"
9-16-2021,"2,175"
9-16-2021,"1,920"
9-16-2021,"2,904"
9-16-2021,"4,160"
10-18-2021,"5,184"
10-18-2021,"2,805"
10-18-2021,"2,280"
10-18-2021,"2,180"
10-18-2021,"2,625"
10-18-2021,"4,374"
11-17-2021,"4,532"
11-17-2021,"2,295"
11-17-2021,"2,618"
11-17-2021,"6,579"
11-17-2021,"7,788"
11-17-2021,"8,568"
12-16-2021,"12,288"
12-16-2021,"8,844"
12-16-2021,"6,794"
12-16-2021,"5,863"
12-16-2021,"8,478"
12-16-2021,"9,434"
1-23-2021,"3,655"
1-23-2021,"2,430"
1-23-2021,"1,540"
1-23-2021,"1,326"
1-23-2021,"3,198"
1-23-2021,"2,844"
2-21-2021,"3,570"
2-21-2021,"1,904"
2-21-2021,"1,496"
2-21-2021,"1,170"
2-21-2021,"2,553"
2-21-2021,"2,320"
3-19-2021,"3,090"
3-19-2021,"1,498"
3-19-2021,896
3-19-2021,"1,050"
3-19-2021,"2,112"
3-19-2021,"2,240"
4-20-2021,"3,876"
4-20-2021,"2,040"
4-20-2021,"1,056"
4-20-2021,"1,001"
4-20-2021,"2,325"
4-20-2021,"2,880"
5-19-2021,"5,928"
5-19-2021,"3,248"
5-19-2021,"3,213"
5-19-2021,"2,160"
5-19-2021,"3,552"
5-19-2021,"4,785"
6-21-2021,"6,608"
6-21-2021,"3,725"
6-21-2021,"3,472"
6-21-2021,"3,596"
6-21-2021,"4,292"
6-21-2021,"7,920"
7-19-2021,"10,569"
7-19-2021,"5,868"
7-19-2021,"4,480"
7-19-2021,"4,200"
7-19-2021,"5,960"
7-19-2021,"9,900"
8-20-2021,"10,019"
8-20-2021,"6,846"
8-20-2021,"5,400"
8-20-2021,"3,828"
8-20-2021,"4,520"
8-20-2021,"7,720"
9-19-2021,"7,735"
9-19-2021,"3,510"
9-19-2021,"1,353"
9-19-2021,"1,248"
9-19-2021,"1,998"
9-19-2021,"3,080"
10-21-2021,"3,780"
10-21-2021,"1,848"
10-21-2021,"1,584"
10-21-2021,"1,410"
10-21-2021,"1,911"
10-21-2021,"2,640"
11-20-2021,"3,168"
11-20-2021,"1,276"
11-20-2021,"1,938"
11-20-2021,"5,248"
11-20-2021,"5,880"
11-20-2021,"7,155"
12-19-2021,"13,090"
12-19-2021,"7,130"
12-19-2021,"6,407"
12-19-2021,"4,960"
12-19-2021,"6,600"
12-19-2021,"9,350"
1-23-2021,"3,026"
1-23-2021,"2,232"
1-23-2021,"1,310"
1-23-2021,962
1-23-2021,"2,093"
1-23-2021,"2,232"
2-21-2021,"3,708"
2-21-2021,"1,411"
2-21-2021,"1,176"
2-21-2021,870
2-21-2021,"2,040"
2-21-2021,"1,568"
3-19-2021,"2,548"
3-19-2021,"1,170"
3-19-2021,581
3-19-2021,624
3-19-2021,"1,586"
3-19-2021,"1,584"
4-20-2021,"3,680"
4-20-2021,"1,422"
4-20-2021,700
4-20-2021,705
4-20-2021,"1,458"
4-20-2021,"2,442"
5-19-2021,"5,012"
5-19-2021,"2,697"
5-19-2021,"2,376"
5-19-2021,"1,924"
5-19-2021,"2,640"
5-19-2021,"3,828"
6-21-2021,"6,144"
6-21-2021,"3,075"
6-21-2021,"2,889"
6-21-2021,"2,958"
6-21-2021,"4,305"
6-21-2021,"5,720"
7-19-2021,"10,234"
7-19-2021,"4,725"
7-19-2021,"4,323"
7-19-2021,"3,852"
7-19-2021,"4,988"
7-19-2021,"7,335"
8-20-2021,"9,430"
8-20-2021,"5,180"
8-20-2021,"4,294"
8-20-2021,"3,552"
8-20-2021,"4,200"
8-20-2021,"6,640"
9-19-2021,"6,860"
9-19-2021,"3,584"
9-19-2021,"1,092"
9-19-2021,996
9-19-2021,"1,560"
9-19-2021,"2,737"
10-21-2021,"3,460"
10-21-2021,"1,568"
10-21-2021,"1,036"
10-21-2021,930
10-21-2021,"1,496"
10-21-2021,"2,222"
11-20-2021,"2,656"
11-20-2021,"1,056"
11-20-2021,"1,539"
11-20-2021,"3,330"
11-20-2021,"5,100"
11-20-2021,"7,680"
12-19-2021,"11,000"
12-19-2021,"7,003"
12-19-2021,"5,764"
12-19-2021,"5,130"
12-19-2021,"5,390"
12-19-2021,"6,528"
1-16-2021,"2,992"
1-16-2021,"1,680"
1-16-2021,"1,392"
1-16-2021,"1,120"
1-16-2021,"2,464"
1-16-2021,"2,023"
2-14-2021,"3,672"
2-14-2021,"1,275"
2-14-2021,990
2-5-2021,936
2-5-2021,"2,574"
2-5-2021,"3,072"
3-3-2021,"4,732"
3-3-2021,"2,176"
3-3-2021,"1,725"
3-3-2021,918
3-3-2021,"2,067"
3-3-2021,"2,465"
4-4-2021,"4,340"
4-4-2021,"1,920"
4-4-2021,"1,280"
4-4-2021,"1,066"
